 spec_symbol , wgt , Genus , species , Taxa 
 DM , 48 , Dipodomys , merriami , Rodent 
 DM , 59 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 DM , 22 , Dipodomys , merriami , Rodent 
 PE , 11 , Peromyscus , eremicus , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PE , 21 , Peromyscus , eremicus , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 SF , 24 , Sigmodon , fulviventer , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PE , 22 , Peromyscus , eremicus , Rodent 
 OT , 26 , Onychomys , torridus , Rodent 
 PE , 21 , Peromyscus , eremicus , Rodent 
 PF , 5 , Perognathus , flavus , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 DO , 50 , Dipodomys , ordii , Rodent 
 PP , 24 , Chaetodipus , penicillatus , Rodent 
 DM , 33 , Dipodomys , merriami , Rodent 
 DM , 16 , Dipodomys , merriami , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 DS , 81 , Dipodomys , spectabilis , Rodent 
 RM , 8 , Reithrodontomys , megalotis , Rodent 
 DS , 110 , Dipodomys , spectabilis , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 DS , 78 , Dipodomys , spectabilis , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PP , 22 , Chaetodipus , penicillatus , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DO , 38 , Dipodomys , ordii , Rodent 
 PP , 10 , Chaetodipus , penicillatus , Rodent 
 DM , 21 , Dipodomys , merriami , Rodent 
 PP , 11 , Chaetodipus , penicillatus , Rodent 
 RM , 9 , Reithrodontomys , megalotis , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 NA , 41 , Neotoma , albigula , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DM , 52 , Dipodomys , merriami , Rodent 
 DM , 34 , Dipodomys , merriami , Rodent 
 DM , 33 , Dipodomys , merriami , Rodent 
 DM , 30 , Dipodomys , merriami , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 OL , 35 , Onychomys , leucogaster , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 DM , 29 , Dipodomys , merriami , Rodent 
 DM , 25 , Dipodomys , merriami , Rodent 
 PP , 10 , Chaetodipus , penicillatus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 OL , 25 , Onychomys , leucogaster , Rodent 
 OL , 29 , Onychomys , leucogaster , Rodent 
 SO , 35 , Sigmodon , ochrognathus , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DO , 48 , Dipodomys , ordii , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 OL , 26 , Onychomys , leucogaster , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PP , 25 , Chaetodipus , penicillatus , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DS , 114 , Dipodomys , spectabilis , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 DM , 38 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DM , 26 , Dipodomys , merriami , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 RM , 9 , Reithrodontomys , megalotis , Rodent 
 SF , 47 , Sigmodon , fulviventer , Rodent 
 NA , 78 , Neotoma , albigula , Rodent 
 PF , 6 , Perognathus , flavus , Rodent 
 DM , 26 , Dipodomys , merriami , Rodent 
 PE , 25 , Peromyscus , eremicus , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 DM , 55 , Dipodomys , merriami , Rodent 
 NA , 126 , Neotoma , albigula , Rodent 
 RM , 7 , Reithrodontomys , megalotis , Rodent 
 RM , 12 , Reithrodontomys , megalotis , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 DM , 60 , Dipodomys , merriami , Rodent 
 SO , 49 , Sigmodon , ochrognathus , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 DM , 19 , Dipodomys , merriami , Rodent 
 OL , 37 , Onychomys , leucogaster , Rodent 
 DM , 38 , Dipodomys , merriami , Rodent 
 RM , 12 , Reithrodontomys , megalotis , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 PF , 10 , Perognathus , flavus , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 35 , Dipodomys , merriami , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 OL , 25 , Onychomys , leucogaster , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 DM , 32 , Dipodomys , merriami , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 OL , 33 , Onychomys , leucogaster , Rodent 
 OT , 14 , Onychomys , torridus , Rodent 
 PE , 17 , Peromyscus , eremicus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 PF , 6 , Perognathus , flavus , Rodent 
 DM , 36 , Dipodomys , merriami , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 DM , 55 , Dipodomys , merriami , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 RM , 12 , Reithrodontomys , megalotis , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 RM , 13 , Reithrodontomys , megalotis , Rodent 
 NA , 145 , Neotoma , albigula , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 RM , 12 , Reithrodontomys , megalotis , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 OT , 11 , Onychomys , torridus , Rodent 
 OL , 27 , Onychomys , leucogaster , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 PP , 17 , Chaetodipus , penicillatus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PP , 21 , Chaetodipus , penicillatus , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 DO , 45 , Dipodomys , ordii , Rodent 
 PP , 20 , Chaetodipus , penicillatus , Rodent 
 PP , 11 , Chaetodipus , penicillatus , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 DM , 29 , Dipodomys , merriami , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DM , 31 , Dipodomys , merriami , Rodent 
 DM , 25 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 OL , 34 , Onychomys , leucogaster , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 35 , Dipodomys , merriami , Rodent 
 PF , 12 , Perognathus , flavus , Rodent 
 DO , 53 , Dipodomys , ordii , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PF , 6 , Perognathus , flavus , Rodent 
 OL , 18 , Onychomys , leucogaster , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 DS , 114 , Dipodomys , spectabilis , Rodent 
 PP , 15 , Chaetodipus , penicillatus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DM , 56 , Dipodomys , merriami , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 PF , 6 , Perognathus , flavus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 PF , 6 , Perognathus , flavus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 PF , 10 , Perognathus , flavus , Rodent 
 NA , 138 , Neotoma , albigula , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 PP , 13 , Chaetodipus , penicillatus , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DM , 52 , Dipodomys , merriami , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 PP , 16 , Chaetodipus , penicillatus , Rodent 
 NA , 137 , Neotoma , albigula , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DO , 47 , Dipodomys , ordii , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 DM , 34 , Dipodomys , merriami , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 PP , 19 , Chaetodipus , penicillatus , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 OL , 34 , Onychomys , leucogaster , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 38 , Dipodomys , merriami , Rodent 
 NA , 148 , Neotoma , albigula , Rodent 
 OL , 19 , Onychomys , leucogaster , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 34 , Dipodomys , merriami , Rodent 
 DM , 56 , Dipodomys , merriami , Rodent 
 RM , 12 , Reithrodontomys , megalotis , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 OL , 34 , Onychomys , leucogaster , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 DS , 110 , Dipodomys , spectabilis , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 OT , 16 , Onychomys , torridus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 NA , 148 , Neotoma , albigula , Rodent 
 DM , 33 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 NA , 144 , Neotoma , albigula , Rodent 
 DO , 52 , Dipodomys , ordii , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 33 , Dipodomys , merriami , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 38 , Dipodomys , merriami , Rodent 
 PP , 18 , Chaetodipus , penicillatus , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 DM , 52 , Dipodomys , merriami , Rodent 
 PP , 9 , Chaetodipus , penicillatus , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 OL , 20 , Onychomys , leucogaster , Rodent 
 DM , 21 , Dipodomys , merriami , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 PP , 12 , Chaetodipus , penicillatus , Rodent 
 OL , 26 , Onychomys , leucogaster , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 PF , 11 , Perognathus , flavus , Rodent 
 PE , 18 , Peromyscus , eremicus , Rodent 
 DM , 38 , Dipodomys , merriami , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 OT , 20 , Onychomys , torridus , Rodent 
 PE , 10 , Peromyscus , eremicus , Rodent 
 DM , 35 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 RM , 13 , Reithrodontomys , megalotis , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 SO , 70 , Sigmodon , ochrognathus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 RM , 12 , Reithrodontomys , megalotis , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 NA , 154 , Neotoma , albigula , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 53 , Dipodomys , merriami , Rodent 
 NA , 160 , Neotoma , albigula , Rodent 
 DO , 46 , Dipodomys , ordii , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 RM , 13 , Reithrodontomys , megalotis , Rodent 
 DS , 111 , Dipodomys , spectabilis , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 NA , 150 , Neotoma , albigula , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 RM , 9 , Reithrodontomys , megalotis , Rodent 
 DO , 50 , Dipodomys , ordii , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DO , 45 , Dipodomys , ordii , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 NA , 124 , Neotoma , albigula , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 OT , 25 , Onychomys , torridus , Rodent 
 RM , 13 , Reithrodontomys , megalotis , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 34 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 DM , 36 , Dipodomys , merriami , Rodent 
 OL , 20 , Onychomys , leucogaster , Rodent 
 OT , 22 , Onychomys , torridus , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 RM , 8 , Reithrodontomys , megalotis , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 DS , 109 , Dipodomys , spectabilis , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 NA , 153 , Neotoma , albigula , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 RM , 12 , Reithrodontomys , megalotis , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 DM , 33 , Dipodomys , merriami , Rodent 
 DO , 42 , Dipodomys , ordii , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 NA , 161 , Neotoma , albigula , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 RM , 6 , Reithrodontomys , megalotis , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
 DO , 45 , Dipodomys , ordii , Rodent 
 PF , 6 , Perognathus , flavus , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 RM , 7 , Reithrodontomys , megalotis , Rodent 
 DO , 45 , Dipodomys , ordii , Rodent 
 RM , 8 , Reithrodontomys , megalotis , Rodent 
 DM , 35 , Dipodomys , merriami , Rodent 
 OT , 19 , Onychomys , torridus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 RM , 8 , Reithrodontomys , megalotis , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 OT , 22 , Onychomys , torridus , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 OL , 24 , Onychomys , leucogaster , Rodent 
 OL , 17 , Onychomys , leucogaster , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 OT , 20 , Onychomys , torridus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 RM , 8 , Reithrodontomys , megalotis , Rodent 
 DM , 33 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 OT , 36 , Onychomys , torridus , Rodent 
 DM , 51 , Dipodomys , merriami , Rodent 
 DM , 48 , Dipodomys , merriami , Rodent 
 NA , 165 , Neotoma , albigula , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 DO , 49 , Dipodomys , ordii , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 SO , 57 , Sigmodon , ochrognathus , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 OT , 22 , Onychomys , torridus , Rodent 
 OL , 17 , Onychomys , leucogaster , Rodent 
 SO , 44 , Sigmodon , ochrognathus , Rodent 
 RM , 7 , Reithrodontomys , megalotis , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 OT , 26 , Onychomys , torridus , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 OL , 19 , Onychomys , leucogaster , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 OT , 18 , Onychomys , torridus , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 OT , 18 , Onychomys , torridus , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 DM , 33 , Dipodomys , merriami , Rodent 
 RM , 9 , Reithrodontomys , megalotis , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 DM , 38 , Dipodomys , merriami , Rodent 
 DM , 52 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 RM , 8 , Reithrodontomys , megalotis , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 OT , 27 , Onychomys , torridus , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 RM , 11 , Reithrodontomys , megalotis , Rodent 
 NA , 171 , Neotoma , albigula , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 NA , 170 , Neotoma , albigula , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DM , 49 , Dipodomys , merriami , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 39 , Dipodomys , merriami , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 OT , 27 , Onychomys , torridus , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 PF , 8 , Perognathus , flavus , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DM , 42 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 OT , 21 , Onychomys , torridus , Rodent 
 RM , 9 , Reithrodontomys , megalotis , Rodent 
 DM , 50 , Dipodomys , merriami , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 40 , Dipodomys , merriami , Rodent 
 RM , 12 , Reithrodontomys , megalotis , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DM , 52 , Dipodomys , merriami , Rodent 
 DS , 115 , Dipodomys , spectabilis , Rodent 
 DM , 41 , Dipodomys , merriami , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 DM , 57 , Dipodomys , merriami , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 PF , 9 , Perognathus , flavus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 OT , 24 , Onychomys , torridus , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 OT , 26 , Onychomys , torridus , Rodent 
 RM , 10 , Reithrodontomys , megalotis , Rodent 
 DM , 43 , Dipodomys , merriami , Rodent 
 RM , 8 , Reithrodontomys , megalotis , Rodent 
 OT , 25 , Onychomys , torridus , Rodent 
 RM , 9 , Reithrodontomys , megalotis , Rodent 
 DM , 54 , Dipodomys , merriami , Rodent 
 DM , 52 , Dipodomys , merriami , Rodent 
 DM , 45 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DM , 46 , Dipodomys , merriami , Rodent 
 DM , 44 , Dipodomys , merriami , Rodent 
 DM , 47 , Dipodomys , merriami , Rodent 
 DM , 37 , Dipodomys , merriami , Rodent 
 PF , 7 , Perognathus , flavus , Rodent 
